user,item,rating,time
1705,4878,2,1615339037
1707,8947,1,1601294326
1709,2966,1,1445381569
1710,7841,2,1400221359
1711,2571,1,1437661005
1714,4136,2,1638576918
1716,1940,2,1527243254
1717,6048,1,1540476122
1717,6048,1,1552662827
1719,6449,1,1449711794
1722,4040,1,1452969783
1722,4544,1,1452146716
1722,5730,1,1472770642
1722,7083,1,1452129531
1727,8847,2,1446314154
1728,7184,1,1463235486
1728,8806,2,1369272411
1730,3750,1,1442271098
1730,8284,2,1442271143
1731,1249,2,1383851766
1732,6988,2,1344448191
1735,1702,1,1439580865
1735,4805,2,1318211960
1736,2044,1,1581953725
1737,7958,1,1433358058
1738,3610,2,1343746704
1738,4389,1,1350338248
1738,5789,1,1361907321
1739,6138,2,1404659979
1740,5339,1,1299709406
1740,6748,1,1356752596
1742,2417,2,1398821698
1749,7376,1,1513822789
1750,2859,1,1446457997
1750,8346,1,1404634694
1750,8346,1,1407199319
1752,7900,2,1369426786
1753,1305,2,1500779195
1753,2879,2,1509207405
1753,6192,2,1533999105
1754,5126,2,1384067278
1755,1967,1,1582422802
1758,3255,1,1307987825
1761,2263,1,1636406724
1763,2425,1,1499300073
1763,6349,1,1570495104
1764,3065,2,1569803291
1767,3882,1,1629053011
1769,8203,1,1567467580
1770,2726,1,1242138743
1770,5273,2,1246542096
1770,8698,2,1260120819
1773,61,2,1399421520
1779,7473,1,1552929795
1780,777,2,1495665530
1780,5524,1,1475542174
1780,9391,1,1490734598
1783,764,1,1400557507
1783,2316,2,1437963619
1783,2347,2,1412550011
1783,9370,2,1459204805
1785,6700,1,1521318519
1788,1383,2,1571547789
1790,2912,1,1408966463
1791,9031,2,1409586741
1792,8751,1,1517617063
1794,61,1,1421821028
1794,685,2,1430340997
1794,1029,1,1422993052
1794,1195,2,1426790370
1794,2033,2,1422605805
1794,2579,2,1420791672
1794,3377,2,1432331666
1794,3526,2,1428383626
1794,4972,2,1470795834
1794,5113,2,1422225607
1794,5757,1,1437108622
1794,6145,2,1433869305
1794,7280,1,1422993788
1794,7905,2,1421178905
1794,8457,2,1422422208
1794,8938,1,1423985828
1795,2912,1,1600265823
1795,3882,1,1600265890
1801,8284,1,1359753382
1803,7613,2,1417367172
1805,3970,2,1462068898
1805,9167,1,1470013526
1806,2006,1,1601060791
1807,2607,1,1515616092
1808,2553,1,1452897588
1813,2611,1,1620428148
1813,6963,2,1570324419
1813,7140,1,1554935559
1814,4188,2,1568925230
1814,4188,2,1538736703
1815,956,2,1403796146
1815,2927,2,1268063221
1815,3725,2,1411389971
1815,4393,2,1389368065
1815,5772,2,1272376580
1815,6926,2,1257800174
1815,7077,2,1256590596
1815,7140,1,1349633443
1815,7529,2,1327692017
1816,2627,2,1443461667
1817,1059,1,1510853541
1817,1059,1,1511276922
1818,1781,1,1573394558
1821,5613,1,1556994369
1830,298,1,1397092348
1830,2174,1,1396793684
1831,6335,2,1513009799
1832,7056,2,1384120782
1834,1055,2,1409513595
1837,1053,1,1233510719
1839,806,1,1467658848
1840,5941,1,1552510107
1846,1293,1,1527060418
1846,3517,2,1637763620
1846,4669,2,1622399283
1846,6624,2,1464908767
1847,3350,1,1318612942
1851,1065,2,1306683966
1854,8847,1,1291352887
1859,9261,1,1446219540
1863,7819,1,1475803723
1864,2814,2,1347825123
1869,6906,2,1567779184
1869,7013,2,1623518668
1870,3942,2,1355253447
1870,6357,2,1355763972
1877,6187,1,1532906687
1878,2956,1,1347817211
1885,3188,1,1345374241
1888,538,1,1426968233
1890,8859,2,1373852836
1892,1665,1,1634822177
1894,2382,1,1521596867
1895,1191,1,1532319443
1899,6308,1,1505512303
1904,2044,1,1508283158
1912,31,1,1495720103
1920,7880,1,1562982532
1922,6856,1,1407558238
1926,575,2,1560026397
1931,667,2,1504289893
1939,7233,2,1260373399
1943,7773,1,1463112899
1944,5447,1,1423012773
1947,4109,1,1500613016
1948,368,2,1561570564
1951,9063,1,1414901815
1957,603,2,1367932474
1957,2783,2,1420031246
1957,4174,2,1392129349
1957,9370,2,1362405151
1960,2301,2,1517603432
1960,3892,1,1552508033
1960,8755,2,1539192139
1960,8803,2,1513644013
1962,299,1,1424211922
1962,6411,2,1433868920
1962,8220,1,1476795317
1964,1022,2,1328204073
1964,1352,2,1307322287
1964,6658,2,1469976875
1964,9361,1,1350361136
1965,6654,2,1364093537
1967,1626,1,1480053622
1969,3835,1,1532195519
1970,3581,2,1567481547
1975,5389,2,1319826897
1975,6076,2,1470044862
1980,3868,1,1440529374
1980,9084,2,1401335530
1981,2216,1,1406168834
1982,3161,1,1549744448
1983,675,1,1591993531
1989,6221,1,1524183807
1996,7003,1,1613352171
1997,6590,1,1625766376
2003,185,1,1447384256
2003,7331,2,1477324585
2003,8389,1,1473962799
2003,8598,1,1410269509
2004,1191,2,1441289954
2006,1187,1,1492976690
2008,4235,1,1468417591
2009,578,1,1611420721
2021,2764,1,1603648231
2021,2946,1,1563324873
2021,4615,1,1635285906
2021,7987,2,1541441784
2028,841,2,1372208163
2032,7213,1,1454281773
2033,3022,2,1448820176
2033,3842,1,1358636175
2033,4843,2,1465689872
2043,5287,1,1471738344
2051,7687,1,1613694701
2053,2129,2,1472750549
2054,249,1,1573162615
2059,7900,2,1617967603
2059,8901,2,1631208983
2062,6695,2,1490974332
2063,1348,1,1341765272
2065,6052,1,1609291497
2067,3783,2,1326755274
2067,4405,2,1324346713
2069,1967,1,1491870516
2070,4362,1,1501708859
2071,6741,1,1330215056
2071,8616,1,1330214440
2075,2285,1,1617572467
2075,3499,1,1580673436
2078,3775,1,1572021810
2078,6110,1,1443074353
2078,6431,1,1499989515
2082,5430,2,1472588923
2082,5920,1,1447006189
2084,571,2,1381248590
2084,571,2,1381929751
2084,3609,2,1381354250
2088,1465,1,1389138572
2089,4680,1,1433658069
2095,5223,1,1468194839
2098,2037,1,1494892400
2101,5998,1,1328651056
2106,1187,1,1558370599
2107,3244,2,1386274639
2112,61,1,1339100492
2112,3410,1,1344598880
2112,4385,2,1279041060
2112,5320,2,1344598936
2112,8129,1,1309101046
2112,9119,2,1279219324
2114,7151,1,1260191265
2115,6947,1,1490474471
2116,1128,1,1515340940
2120,685,1,1249011993
2123,3341,1,1396750664
2125,6483,1,1341289502
2128,61,2,1576792931
2128,1080,2,1628137895
2130,6317,1,1573259579
2131,6574,1,1379204880
2133,2699,1,1529782299
2133,3015,1,1615124801
2133,7834,1,1508280176
2133,8518,2,1577464253
2134,8216,1,1641814427
2135,6575,1,1640652986
2137,8381,1,1638807129
2143,6396,1,1355705182
2145,6789,1,1555292508
2147,7809,1,1494003948
2148,741,1,1568661525
2149,542,1,1626929115
2150,7372,2,1441404778
2151,2305,1,1604269173
2152,3074,1,1405619350
2152,7529,1,1465043503
2154,221,1,1416449629
2154,221,1,1417047571
2154,247,1,1534454282
2154,6534,1,1419118737
2165,1416,2,1340997449
2165,7104,2,1340997781
2165,7873,2,1340935787
2170,685,2,1545408816
2170,3637,1,1483481937
2170,7904,1,1554646943
2172,354,1,1567041301
2173,1137,1,1401211327
2173,4226,1,1304528277
2174,5621,2,1516920840
2175,1117,1,1373302633
2175,2500,1,1370729589
2176,6716,1,1575674638
2176,7197,2,1567633583
2176,8731,1,1533677603
2178,3339,1,1602281536
2178,4256,1,1579499899
2178,8876,1,1579501200
2179,5548,1,1370907163
2180,3523,1,1332561562
2180,4864,1,1332549435
2180,6368,1,1330927596
2180,7056,2,1332553418
2180,7480,2,1332986872
2182,4870,1,1434299343
2184,5975,2,1454609353
2185,109,1,1492607454
2185,399,1,1402673329
2185,995,2,1349031616
2185,3006,2,1431555291
2185,3006,1,1428517466
2185,5915,2,1347810921
2185,6254,2,1471214950
2185,6338,1,1473609417
2185,6600,1,1423762849
2185,8123,1,1461856713
2186,5802,2,1448119126
2186,7649,2,1399753237
2187,2253,1,1497393035
2190,1524,2,1411308545
2191,2561,2,1285282298
2197,861,1,1610331208
2197,1729,1,1619635204
2197,2144,1,1614021253
2197,3754,1,1619635009
2197,5124,1,1614021174
2197,5124,1,1616001477
2197,6093,1,1559319689
2199,2372,2,1410685474
2200,5002,1,1522975943
2201,7138,1,1565225891
2204,6840,1,1555091793
2206,5260,1,1500501236
2221,6514,1,1379985995
2223,7622,1,1542228998
2225,1085,2,1530933166
2225,1085,2,1536494584
2225,3576,2,1622487975
2225,8286,2,1581217160
2225,8850,1,1489369932
2231,2319,1,1559784819
2232,4949,1,1527599623
2232,4949,1,1516688749
2232,5319,1,1459566843
2232,8016,2,1535234735
2234,5126,2,1505082741
2235,3288,2,1635024000
2243,3105,2,1332618680
2243,4977,2,1275786030
2243,5761,2,1411347808
2246,9138,1,1621720349
2248,4069,1,1309749571
2248,5042,1,1313973990
2248,8449,1,1318694462
2249,1474,2,1587873295
2253,4072,2,1442160018
2253,4250,2,1449427478
2254,4637,2,1454652127
2256,5933,1,1422799258
2256,7452,1,1424216350
2261,1568,1,1537990392
2262,4878,1,1361633505
2265,1853,1,1483045603
2266,3899,1,1636660912
2267,5042,1,1539385708
2268,1654,1,1345001703
2268,9298,2,1401163618
2269,6119,1,1578237808
2271,9133,1,1543638870
2273,4571,1,1569894334
2277,6100,1,1525397160
2279,8603,1,1477924429
2285,3797,1,1551550462
2287,4477,2,1506744270
2288,4314,1,1501510623
2288,9371,2,1493081845
2291,7118,1,1500979322
2293,8225,1,1580925246
2295,1115,1,1602966732
2295,2276,1,1546718035
2295,4091,1,1485020828
2295,6713,1,1465501839
2297,7527,1,1364180388
2298,1060,1,1500298396
2298,1752,1,1460410153
2298,8898,1,1485746285
2299,554,1,1581716916
2307,61,2,1373032921
2307,7383,1,1373333217
2308,2319,1,1354334337
2309,4867,1,1408127512
2310,4576,1,1430610612
2311,1938,2,1234557796
2314,2912,1,1402758653
2316,1938,2,1541770516
2317,7160,1,1470851052
2320,7700,1,1442206048
2322,5029,2,1628952088
2322,6788,2,1600530017
2324,8476,1,1497474383
2331,7410,1,1467943413
2339,1256,1,1399250094
2339,1371,2,1399259430
2339,1457,2,1399260010
2339,2281,1,1401530847
2339,8859,1,1399259250
2342,4843,1,1570303952
2342,5343,2,1617297851
2344,2784,2,1283920872
2344,4845,2,1283922777
2344,6370,2,1277230192
2344,7094,2,1294087894
2345,8227,1,1626992113
2347,1059,2,1559338355
2350,6539,1,1511020971
2353,722,1,1506078595
2354,8419,1,1565317019
2356,61,1,1500751320
2359,5333,1,1637270202
2361,3178,1,1431897214
2365,2660,1,1565967000
2371,26,2,1352127890
2376,6460,2,1338436540
2377,6797,1,1457439889
2377,7119,1,1383562187
2378,3791,2,1456169349
2381,542,1,1594771479
2382,2317,2,1560619504
2383,6308,2,1471691854
2384,3882,2,1624034499
2385,5348,1,1330225134
2385,8619,1,1298147165
2386,941,1,1346716763
2386,3092,1,1342418305
2389,6228,1,1611596390
2390,6483,1,1426015786
2391,1054,2,1500502923
2391,4278,2,1543196691
2391,4571,2,1541903701
2391,5319,2,1512276179
2391,6306,2,1459110983
2391,6367,1,1551582571
2391,7095,2,1540076955
2391,9001,2,1544240363
2392,873,1,1363320141
2395,4094,1,1577556081
2395,4269,2,1494650752
2395,4420,1,1527527154
2403,6546,1,1541921371
2403,7395,1,1630791063
2403,8500,1,1635616180
2405,8098,1,1518736502
2405,8602,1,1433529160
2411,8074,2,1376321728
2412,7753,1,1530504646
2416,2638,2,1448140628
2416,3888,1,1533773995
2416,3954,1,1628799534
2416,6402,1,1403919751
2416,7598,2,1533774684
2416,7598,1,1438698380
2416,8030,2,1633181077
2416,8156,1,1473167262
2416,8304,2,1626802580
2417,7230,1,1404758653
2419,399,1,1327290214
2419,979,1,1466795374
2419,3182,1,1326294732
2419,3605,2,1391457433
2419,4006,1,1409159261
2419,4006,2,1358448482
2419,4673,2,1380841321
2419,5400,2,1350485670
2419,5853,2,1450709147
2419,5862,1,1379857461
2419,6103,1,1382625626
2419,7726,2,1441038781
2421,5959,1,1375497867
2423,2378,1,1525886583
2424,2696,1,1584857761
2426,1452,2,1379242951
2428,295,1,1438631979
2428,1442,1,1454170232
2428,2731,2,1458606558
2428,3298,1,1456873985
2428,3571,2,1519352412
2428,4571,2,1460843081
2428,4842,2,1473892091
2428,5338,1,1439667735
2428,6734,1,1440211217
2428,6784,1,1495990693
2430,4593,1,1308538259
2431,552,2,1335320215
2431,1301,2,1335317962
2431,2197,2,1338913541
2431,2376,2,1335318852
2431,3369,2,1339704347
2431,3906,2,1349647897
2431,6254,2,1340049066
2431,6493,1,1325464101
2431,8340,1,1328621085
2431,9061,1,1321571973
2433,274,2,1519892613
2433,4143,1,1507928125
2433,4143,1,1507588398
2433,6309,1,1422320249
2433,7061,1,1524071527
2433,7175,1,1488322336
2433,7175,1,1550877578
2436,1369,1,1492729758
2438,4448,1,1505686871
2439,7401,1,1574131096
2440,6483,1,1443935293
2441,6640,1,1640129708
2441,7292,1,1581812773
2442,7311,2,1284300379
2443,376,1,1508650517
2443,518,1,1488660889
2443,518,1,1465141967
2443,518,1,1477410346
2443,654,2,1482599259
2443,2609,1,1441050649
2443,3352,1,1553897890
2443,3903,1,1536099269
2443,5607,2,1528144656
2443,5657,2,1518936484
2443,6039,2,1528143740
2443,6748,1,1433559703
2443,7884,2,1540794243
2443,7998,2,1611423431
2443,8304,1,1599415687
2449,2053,2,1260990402
2452,2046,1,1461300594
2453,2120,1,1360524426
2453,5507,2,1441400291
2453,6110,2,1468432219
2455,1097,1,1566607221
2456,2912,1,1371247418
2456,8897,1,1371247587
2458,5004,2,1441465165
2458,6285,1,1441464440
2458,7690,1,1566735446
2461,7094,2,1265685550
2461,8130,2,1217460032
2463,4809,1,1599528086
2466,2516,1,1561859876
2466,5755,1,1559934123
2466,6031,1,1556228405
2466,6243,2,1466550775
2466,6632,1,1559489899
2468,3463,1,1544316181
2470,4798,1,1309779495
2471,721,1,1383784649
2471,3725,1,1339286990
2473,2912,1,1413140428
2473,3767,2,1322874064
2473,6916,2,1420396910
2474,565,1,1541355293
2474,1485,2,1480440029
2474,3190,1,1510081072
2474,3398,1,1533010649
2474,4736,2,1553738508
2474,5371,2,1423677917
2474,5801,1,1534983159
2474,6797,1,1553739362
2474,7334,2,1497200362
2474,8306,1,1365480749
2477,7332,2,1442098472
2480,1237,2,1374448530
2480,4194,1,1528650927
2480,4194,1,1529455309
2481,368,2,1530300058
2482,29,1,1358756120
2483,1694,2,1572206879
2483,3997,2,1443846093
2483,8868,1,1485592120
2485,6140,2,1506208853
2488,2484,2,1485551208
2488,2484,2,1400383392
2493,7001,1,1371147890
2495,7973,2,1321978202
2499,4330,1,1626371441
2503,4753,2,1485643528
2508,210,2,1518302078
2508,941,2,1543098197
2508,2921,2,1469984351
2509,878,1,1588436229
2510,2503,1,1640904077
2511,4744,2,1499788272
2515,2053,1,1388235603
2515,3846,1,1388235924
2517,1187,2,1490199034
2521,3672,1,1451964832
2524,549,2,1410183948
2527,1528,2,1446252502
2528,1982,1,1424208576
2528,8750,1,1441071090
2531,2860,1,1491837051
2534,599,2,1640914521
2536,8689,1,1571282590
2537,6613,2,1503961668
2538,2053,1,1219330653
2538,6460,2,1431307780
2538,7890,1,1220372169
2539,7153,2,1497293754
2540,701,2,1403977725
2540,4223,1,1431210702
2547,2620,1,1461154848
2549,33,2,1427997948
2549,505,1,1617864638
2549,4500,2,1416799047
2549,8318,1,1627604317
2551,8847,1,1569816189
2552,852,2,1466993718
2554,7794,1,1372527351
2558,4716,1,1447863692
2560,9115,1,1492121303
2561,1592,2,1493560676
2564,5242,1,1622827655
2565,6483,1,1441253008
2566,3652,2,1372515651
2567,471,1,1573949881
2568,56,2,1559501118
2570,1557,1,1591997874
2570,2912,1,1591402486
2570,3755,1,1591601352
2570,3882,1,1591600749
2570,5165,1,1592102834
2570,5521,1,1591601665
2570,7518,1,1592123685
2570,7802,1,1587359298
2570,7932,1,1591600506
2570,8268,1,1592123516
2570,8777,1,1592102599
2570,9063,1,1587456199
2571,1542,2,1511277988
2573,2984,2,1544604702
2574,1054,1,1628532579
2577,3992,2,1358350600
2577,5761,2,1358705610
2577,8067,1,1350801822
2577,8513,2,1382291743
2583,3234,1,1412898366
2585,8170,2,1394650808
2589,3921,1,1489851129
2590,4418,1,1624503579
2590,7935,2,1593558240
2591,6840,1,1575223952
2595,1220,1,1526933934
2598,5042,1,1509205042
2600,4600,1,1563718891
2602,685,2,1521498361
2604,3596,2,1412208875
2607,7255,1,1564726818
2607,8927,2,1590444315
2608,8859,1,1541891845
2610,4064,2,1469330387
2610,6624,2,1484754817
2622,3656,2,1578331198
2623,6708,1,1529116429
2627,8829,1,1344638857
2629,8723,1,1590507512
2630,1554,2,1303846305
2631,8209,1,1446326434
2637,374,2,1629149168
2637,8312,1,1630260700
2640,6944,2,1384030856
2643,6937,2,1295345600
2645,381,1,1277751302
2648,596,1,1639814108
2659,1385,1,1493134340
2661,3285,1,1641772384
2662,2291,1,1492132649
2667,6306,2,1456690953
2670,2253,1,1371219362
2670,3922,2,1371220321
2670,5658,1,1371218454
2670,6513,1,1393552535
2672,782,2,1417794158
2674,5029,1,1640620890
2682,4871,1,1506945934
2685,1008,2,1503146231
2686,3228,1,1475944345
2687,4031,2,1556584196
2689,6192,1,1576445248
2690,3047,1,1529528802
2690,4615,1,1582073538
2693,7565,1,1495037724
2695,2019,1,1639099657
2698,2109,1,1626794195
2700,518,1,1448313128
2708,7774,2,1566757403
2710,225,2,1497043210
2710,225,2,1495238832
2710,1849,2,1391301876
2710,4348,1,1502714699
2710,4552,2,1427402771
2710,4552,2,1441581436
2710,4770,1,1447562145
2710,4770,1,1407622660
2710,4781,1,1493501561
2710,5532,1,1566696633
2710,5966,1,1493776863
2710,6050,2,1370732776
2710,7056,2,1397155494
2710,8041,2,1445129974
2710,8041,2,1388016688
2710,8226,1,1497055317
2715,6145,1,1413456932
2715,6448,2,1393869137
2716,6043,1,1452976813
2719,8111,1,1505340577
2720,5042,1,1567565610
2721,2217,1,1353019230
2721,2462,1,1514941808
2721,4532,2,1555699449
2721,5014,1,1471666433
2721,6268,2,1369578848
2721,7272,2,1502206493
2721,9018,2,1517112218
2721,9055,2,1344861515
2722,6654,2,1295225069
2725,8859,2,1405299537
2726,2216,2,1563417190
2730,61,1,1518877465
2732,2956,2,1284778431
2735,225,1,1506614258
2735,7165,1,1508169346
2736,1694,2,1486936109
2737,2013,2,1552267046
2737,3605,2,1483475640
2737,4250,2,1467571421
2737,5490,2,1507071156
2738,841,1,1633995271
2740,1750,1,1460533179
2741,3624,1,1498357071
2742,7485,2,1415959538
2750,243,1,1593526905
2753,5887,2,1271271389
2756,1124,2,1388978439
2756,2285,2,1522371783
2756,3986,1,1424925416
2756,4829,2,1496582104
2757,42,2,1355715714
2757,3992,2,1320681883
2757,9376,1,1320681002
2762,3065,1,1485653972
2765,8744,1,1551589805
2768,558,2,1314466217
2768,5795,1,1282789586
2768,7150,1,1315336639
2768,7609,1,1319223905
2768,8371,1,1270435909
2773,5344,2,1577056136
2774,1329,2,1445193523
2777,8810,2,1516389009
2778,4301,1,1463880062
2780,1725,1,1486405759
2780,1725,1,1554764184
2786,4849,2,1349300276
2798,295,2,1438816476
2800,1992,2,1373383452
2800,2080,1,1422465400
2800,2121,2,1373383681
2800,2314,1,1512517229
2800,4487,1,1484263472
2800,7299,2,1446870818
2803,1255,1,1579672426
2803,1255,1,1580846710
2803,3822,1,1484506681
2804,5563,1,1361319176
2806,4571,2,1470587907
2806,6334,1,1634256548
2808,1637,1,1619896449
2808,2915,1,1601340540
2808,3296,1,1630788484
2808,3296,1,1628047764
2809,5771,2,1554807385
2810,4512,1,1489245129
2811,3793,1,1475509168
2812,833,2,1402427212
2812,3757,1,1402385865
2816,394,2,1437417642
2816,4744,1,1486070882
2816,6129,1,1608395935
2818,2729,1,1458400242
2822,6076,2,1469648430
2822,8461,1,1519531568
2823,4497,2,1601763511
2823,5295,2,1612967349
2825,1637,1,1583701286
2826,8238,2,1580073553
2829,4170,2,1455863636
2830,2879,1,1519774603
2831,6621,2,1544270072
2835,8287,2,1461436008
2839,6159,2,1543521982
2840,3895,1,1570883441
2841,4643,1,1537021048
2852,4821,1,1567373863
2858,721,1,1533661189
2859,7636,1,1627412797
2863,667,1,1499872167
2866,2449,1,1301500578
2867,3019,2,1569369151
2868,2469,1,1600961883
2870,601,2,1506441575
2871,116,1,1515507560
2876,2140,1,1468009120
2876,8854,1,1423412464
2876,8868,2,1433565518
2876,9033,1,1420657137
2882,2989,2,1417287920
2884,95,2,1440614762
2884,6103,1,1433471787
2886,8130,2,1457415019
2887,1305,2,1530730892
2888,4429,1,1593042024
2889,596,1,1516743337
2890,195,2,1561512956
2891,1214,2,1426263012
2893,9109,2,1369791271
2895,7255,2,1516728098
2896,5001,1,1499555534
2898,8697,1,1496975150
2902,2328,1,1483799732
2906,251,1,1352988760
2909,9109,1,1428367419
2911,7847,1,1625933513
2912,1757,1,1315343099
2913,8681,1,1596599290
2916,117,1,1566357059
2916,1668,1,1568483391
2916,1668,1,1576027378
2916,3153,2,1568481837
2916,4571,1,1576027747
2919,3795,1,1466115884
2921,56,1,1554080046
2921,1680,1,1500090594
2921,1938,2,1499966512
2921,2589,1,1499824097
2921,3845,2,1489617115
2921,4052,2,1502153624
2921,5024,1,1496775149
2921,5598,2,1490231253
2921,6043,2,1506899040
2921,6722,1,1499111391
2921,7348,2,1548882581
2921,8942,1,1499967954
2922,2577,1,1638474008
2923,3334,1,1469214354
2924,4193,2,1566429961
2926,3967,2,1321540339
2927,8008,1,1466790164
2929,6323,2,1405456760
2932,7119,1,1459529031
2934,7224,1,1572750085
2936,9024,2,1631388560
2939,3938,1,1560634261
2940,1260,1,1635956385
2940,6604,1,1511898874
2942,7824,1,1551208236
2947,7170,2,1411347328
2947,8813,1,1417447760
2948,6159,1,1518175310
2951,6869,1,1490140428
2952,1637,2,1439771109
2952,2049,1,1494190516
2952,6302,1,1441932467
2953,1066,2,1501768559
2953,4904,1,1555793762
2954,4254,2,1524015785
2974,4137,1,1437952401
2975,2584,2,1449957907
2975,7059,2,1453325499
2975,8463,2,1413327587
2975,9155,1,1400330364
2976,6569,1,1368961805
